Wall time,Step,Value
1715350949.9946191,25,1.8617000579833984
1715351028.3298824,50,1.7609000205993652
1715351104.601524,75,1.6847000122070312
1715351181.7858858,100,1.5714000463485718
1715351258.907777,125,1.5764000415802002
1715351334.3403282,150,1.603600025177002
1715351407.7911928,175,1.5125000476837158
1715351479.088654,200,1.5140000581741333
1715351551.9106727,225,1.4947999715805054
1715351625.6526024,250,1.5145000219345093
1715351703.1726074,275,1.5089000463485718
1715351783.1194124,300,1.5550999641418457
1715351853.610324,325,1.5264999866485596
1715351925.0621235,350,1.5081000328063965
1715351995.6551585,375,1.4133000373840332
1715352064.7852898,400,1.5241999626159668
1715352134.9761822,425,1.6059999465942383
1715352204.0605085,450,1.5247000455856323
1715352273.6227307,475,1.4491000175476074
1715352342.2673955,500,1.4119999408721924
1715352410.7148316,525,1.538100004196167
1715352477.8639166,550,1.4742000102996826
1715352548.2753212,575,1.5667999982833862
1715352615.320197,600,1.4227999448776245
1715352682.0642574,625,1.445099949836731
1715352748.2474124,650,1.3624999523162842
1715352815.9242237,675,1.3554999828338623
1715352880.641011,700,1.4803999662399292
1715352946.830179,725,1.4563000202178955
1715353011.2902343,750,1.437000036239624
1715353076.543642,775,1.348099946975708
1715353140.7511828,800,1.4026999473571777
1715353206.4658942,825,1.448799967765808
1715353270.341388,850,1.450700044631958
1715353334.0982103,875,1.3398000001907349
1715353397.7793145,900,1.38510000705719
1715353461.974381,925,1.4500999450683594
1715353525.1496093,950,1.405500054359436
1715353590.204735,975,1.3725999593734741
1715353653.918099,1000,1.4586999416351318
1715358590.4672534,1025,1.2604000568389893
1715358664.0988872,1050,1.4292999505996704
1715358735.8128915,1075,1.4004000425338745
1715358807.4661686,1100,1.2719000577926636
1715358878.8088346,1125,1.3137999773025513
1715358949.3861387,1150,1.371399998664856
1715359019.1308136,1175,1.4016000032424927
1715359088.3863087,1200,1.3870999813079834
1715359157.5149703,1225,1.4909000396728516
1715359227.1713345,1250,1.3832999467849731
1715359298.0300803,1275,1.257699966430664
1715359365.0913062,1300,1.4204000234603882
1715359433.022802,1325,1.3164000511169434
1715359501.8727925,1350,1.4138000011444092
1715359569.6896722,1375,1.376099944114685
1715359637.070745,1400,1.3486000299453735
1715359704.6304407,1425,1.2878999710083008
1715359770.0129728,1450,1.2949999570846558
1715359836.7787943,1475,1.3391000032424927
1715359903.3986356,1500,1.3451000452041626
1715359968.7111712,1525,1.2882000207901
1715360036.099305,1550,1.339400053024292
1715360101.3088973,1575,1.4005000591278076
1715360167.9261968,1600,1.2206000089645386
1715360233.5789096,1625,1.3100999593734741
1715360299.800285,1650,1.396299958229065
1715360366.2948947,1675,1.3106000423431396
1715360431.7188113,1700,1.4241000413894653
1715360498.033895,1725,1.2934000492095947
1715360563.150441,1750,1.3113000392913818
1715360627.8918293,1775,1.301200032234192
1715360692.731265,1800,1.3981000185012817
1715360756.8865285,1825,1.2900999784469604
1715360821.5765893,1850,1.3270000219345093
1715360884.3938315,1875,1.406499981880188
1715360948.0612845,1900,1.3997999429702759
1715361011.5477533,1925,1.2868000268936157
1715361074.7705045,1950,1.301200032234192
1715361136.9204788,1975,1.23580002784729
1715361199.2352972,2000,1.280400037765503
1715365936.2925732,2025,1.24399995803833
1715366009.2976537,2050,1.3490999937057495
1715366080.186657,2075,1.2437000274658203
1715366148.7094247,2100,1.1656999588012695
1715366217.7734287,2125,1.3194999694824219
1715366288.0891268,2150,1.3795000314712524
1715366356.2831368,2175,1.3193999528884888
1715366430.0414631,2200,1.2753000259399414
1715366500.7054226,2225,1.2836999893188477
1715366570.5103896,2250,1.294100046157837
1715366645.1715128,2275,1.401900053024292
1715366714.2341287,2300,1.2796000242233276
1715366784.9033928,2325,1.2924000024795532
1715366853.5092063,2350,1.2096999883651733
1715366922.7858174,2375,1.235200047492981
1715366990.602522,2400,1.3621000051498413
1715367057.562337,2425,1.2101999521255493
1715367124.920396,2450,1.2689000368118286
1715367194.9876952,2475,1.218999981880188
1715367266.4442647,2500,1.1898000240325928
1715367343.2049384,2525,1.2719999551773071
1715367413.631147,2550,1.292799949645996
1715367485.4582262,2575,1.3523999452590942
1715367554.7031322,2600,1.2542999982833862
1715367622.3175943,2625,1.2039999961853027
1715367690.9513698,2650,1.211400032043457
1715367756.745825,2675,1.2335000038146973
1715367822.2521794,2700,1.190600037574768
1715367886.871973,2725,1.2760000228881836
1715367954.471255,2750,1.2919000387191772
1715368019.8567574,2775,1.1402000188827515
1715368088.7001107,2800,1.250100016593933
1715368153.746117,2825,1.326300024986267
1715368218.9635968,2850,1.4371000528335571
