Wall time,Step,Value
1714145598.6361156,25,4.8867998123168945
1714145647.04008,50,4.162199974060059
1714145695.7187374,75,3.3471999168395996
1714145743.9820452,100,2.8814001083374023
1714145792.4019582,125,2.4351999759674072
1714145840.17269,150,2.3020999431610107
1714145888.0194235,175,2.0636000633239746
1714145935.527269,200,1.9783999919891357
1714145982.7300892,225,2.000499963760376
1714146029.923097,250,1.9184000492095947
1714146076.527154,275,1.8768999576568604
1714146123.3281233,300,1.728600025177002
1714146169.7055247,325,1.7619999647140503
1714146218.0584252,350,1.5194000005722046
1714146266.6322331,375,1.5613000392913818
1714146314.9383793,400,1.3848999738693237
1714146362.8292603,425,1.3407000303268433
1714146410.6071365,450,1.4215999841690063
1714146457.5691159,475,1.3251999616622925
1714146504.7433705,500,1.2476999759674072
1714146551.7343113,525,1.277899980545044
1714146598.3076012,550,1.4722000360488892
1714146645.1347978,575,1.2436000108718872
1714146691.7339177,600,1.218999981880188
1714146738.1770043,625,1.4722000360488892
1714146784.268687,650,1.263800024986267
1714146830.6701934,675,1.4661999940872192
1714146876.909848,700,1.3015999794006348
1714146922.9413536,725,1.3633999824523926
1714146969.000302,750,1.3037999868392944
1714147015.0919342,775,1.2633999586105347
1714147060.8119757,800,1.2799999713897705
1714147106.6566672,825,1.351099967956543
1714147152.5415354,850,1.2653000354766846
1714147198.2695303,875,1.3030999898910522
1714147244.2743797,900,1.2705999612808228
1714147289.9584138,925,1.3006000518798828
1714147335.7160504,950,1.2914999723434448
1714147381.2985392,975,1.2265000343322754
1714147426.990876,1000,1.3904999494552612
1714148713.4293213,1025,1.2906999588012695
1714148758.836145,1050,1.3116999864578247
1714148804.2609465,1075,1.239300012588501
1714148849.856255,1100,1.253000020980835
1714148895.4787188,1125,1.2862000465393066
1714148941.488088,1150,1.3402999639511108
1714148987.6837156,1175,1.2884999513626099
1714149033.6306765,1200,1.3301000595092773
1714149080.3356862,1225,1.3633999824523926
1714149126.7758868,1250,1.222599983215332
1714149172.9897525,1275,1.3299000263214111
1714149218.930136,1300,1.2976000308990479
1714149265.4107282,1325,1.2414000034332275
1714149311.9853723,1350,1.2209999561309814
1714149358.328656,1375,1.238800048828125
1714149405.0793538,1400,1.160099983215332
1714149451.9938874,1425,1.3740999698638916
1714149499.529999,1450,1.2745000123977661
1714149546.3835847,1475,1.2371000051498413
1714149593.84767,1500,1.253999948501587
1714149642.1469452,1525,1.1979000568389893
1714149690.277159,1550,1.1872999668121338
1714149738.5182793,1575,1.1919000148773193
1714149787.5047271,1600,1.274899959564209
1714149836.3140955,1625,1.079800009727478
1714149885.1322627,1650,1.1863000392913818
1714149934.5389836,1675,1.2122000455856323
1714149983.742062,1700,1.1469999551773071
1714150033.1941729,1725,1.3042999505996704
1714150082.175238,1750,1.1799999475479126
1714150135.1811168,1775,1.1741000413894653
1714150186.9618773,1800,1.1663999557495117
1714150238.03557,1825,1.3056000471115112
1714150289.5255716,1850,1.152999997138977
1714150341.6424263,1875,1.183500051498413
1714150393.3395894,1900,1.2131999731063843
1714150445.646494,1925,1.2000999450683594
1714150497.2074127,1950,1.0773999691009521
1714150549.0464993,1975,1.19350004196167
1714150600.320016,2000,1.333799958229065
1714151964.332478,2025,1.1614999771118164
1714152017.7461078,2050,1.249899983406067
1714152072.66425,2075,1.1865999698638916
1714152127.171554,2100,1.2410000562667847
1714152182.0039213,2125,1.204200029373169
1714152235.9172425,2150,1.1603000164031982
1714152287.0292146,2175,1.014299988746643
1714152336.4868643,2200,0.8707000017166138
1714152385.9502258,2225,0.9126999974250793
1714152435.1452098,2250,0.8597999811172485
1714152483.474618,2275,0.838699996471405
1714152531.8541977,2300,0.7912999987602234
1714152579.707328,2325,0.8830999732017517
1714152627.7255816,2350,0.9592000246047974
1714152675.4181855,2375,0.8690000176429749
1714152722.9087853,2400,0.7477999925613403
1714152770.827359,2425,0.9983000159263611
