Wall time,Step,Value
1714508194.6154966,25,4.376800060272217
1714508286.6773777,50,3.742000102996826
1714508368.0848563,75,3.1277999877929688
1714508444.777,100,2.4904000759124756
1714508519.8511472,125,1.9740999937057495
1714508589.7650046,150,1.9930000305175781
1714508659.901393,175,1.8216999769210815
1714508730.1333003,200,1.7755999565124512
1714508793.3776226,225,1.8824000358581543
1714508860.9091465,250,1.7371000051498413
1714508927.246823,275,1.5592999458312988
1714508993.2580492,300,1.486799955368042
1714509064.0171955,325,1.558500051498413
1714509124.468605,350,1.3193000555038452
1714509185.5470335,375,1.1766999959945679
1714509255.650408,400,1.2316999435424805
1714509319.1175313,425,1.108299970626831
1714509381.8529236,450,1.1444000005722046
1714509439.459809,475,1.1598000526428223
1714509504.2038693,500,1.2799999713897705
1714509561.3637543,525,1.2276999950408936
1714509618.881797,550,1.215399980545044
1714509675.090196,575,1.2404999732971191
1714509735.4669378,600,1.1902999877929688
1714509797.5846474,625,1.2725000381469727
1714509857.8859382,650,1.2259999513626099
1714509922.61548,675,1.1931999921798706
1714509982.293007,700,1.1863000392913818
1714510041.909855,725,1.2405999898910522
1714510099.7466915,750,1.1167999505996704
1714510157.1659732,775,1.1986000537872314
1714510214.9525423,800,1.1277999877929688
1714510274.2397065,825,1.2049000263214111
1714510333.0551543,850,1.1704000234603882
1714510389.6381352,875,1.2335000038146973
1714510449.6956263,900,1.0155999660491943
1714510507.6238668,925,1.320199966430664
1714510563.5202456,950,1.1800999641418457
1714510621.3155649,975,1.144700050354004
1714510677.0601866,1000,1.1283999681472778
1714511673.7724724,1025,1.0658999681472778
1714511754.051034,1050,1.1016000509262085
1714511834.9346406,1075,1.2050000429153442
1714511909.9765666,1100,1.1123000383377075
1714511978.707853,1125,1.1398999691009521
1714512045.3469908,1150,1.166200041770935
1714512111.5767386,1175,1.100600004196167
1714512173.894787,1200,1.2818000316619873
1714512236.26184,1225,1.1062999963760376
1714512296.241899,1250,1.0953999757766724
1714512355.6180685,1275,1.0621000528335571
1714512415.8793123,1300,1.0542999505996704
1714512474.9525669,1325,0.9962999820709229
1714512533.4207623,1350,1.1583000421524048
1714512592.3068626,1375,1.1521999835968018
1714512650.109335,1400,1.0509999990463257
1714512707.8856087,1425,1.159000039100647
1714512765.276578,1450,1.1175999641418457
1714512822.723131,1475,1.1303000450134277
1714512881.0091443,1500,1.0628000497817993
1714512938.2571287,1525,1.1160000562667847
1714512995.560881,1550,1.11899995803833
1714513054.186205,1575,1.0256999731063843
1714513111.1363914,1600,1.0343999862670898
1714513168.3380144,1625,1.0530999898910522
1714513227.1593783,1650,1.034999966621399
1714513285.697001,1675,1.142799973487854
1714513341.7388747,1700,1.06850004196167
1714513396.4510448,1725,1.0721999406814575
1714513451.5050526,1750,1.0449999570846558
1714513505.6165106,1775,1.0877000093460083
1714513556.9138248,1800,0.9332000017166138
1714513608.387917,1825,0.919700026512146
1714513658.5857627,1850,0.7524999976158142
1714513708.7278438,1875,0.8269000053405762
1714513760.642333,1900,0.8410999774932861
1714513810.7091517,1925,0.8183000087738037
1714513861.2951007,1950,0.7671999931335449
1714513912.1717606,1975,0.8033999800682068
1714513962.3046122,2000,0.7337999939918518
1714514932.7319875,2025,0.7875000238418579
1714514982.2235112,2050,0.7838000059127808
1714515032.7172053,2075,0.8522999882698059
1714515087.760773,2100,0.7979999780654907
1714515154.1118474,2125,0.8303999900817871
1714515220.3783169,2150,0.8689000010490417
1714515284.8762171,2175,0.8860999941825867
1714515347.9078393,2200,0.7617999911308289
1714515412.261557,2225,0.7588000297546387
1714515473.0775824,2250,0.8258000016212463
1714515538.2418232,2275,0.7461000084877014
1714515602.3934867,2300,0.6664999723434448
1714515665.2456172,2325,0.7730000019073486
1714515729.3510194,2350,0.739300012588501
1714515798.2946095,2375,0.868399977684021
1714515860.1277156,2400,0.7678999900817871
1714515918.142256,2425,0.7728000283241272
1714515976.742105,2450,0.8133000135421753
1714516034.3277054,2475,0.736299991607666
1714516090.5199783,2500,0.8417999744415283
1714516147.2736917,2525,0.6960999965667725
1714516204.9683833,2550,0.8457000255584717
1714516264.8146627,2575,0.7922000288963318
1714516320.7325025,2600,0.8122000098228455
1714516378.817131,2625,0.7085999846458435
1714516437.518891,2650,0.7815999984741211
1714516493.249482,2675,0.76419997215271
1714516548.7293596,2700,0.7465999722480774
1714516604.4328876,2725,0.7860000133514404
1714516659.8133662,2750,0.762499988079071
1714516715.1179533,2775,0.6815000176429749
1714516769.9358857,2800,0.771399974822998
1714516824.7762077,2825,0.7347999811172485
1714516879.6165428,2850,0.8108999729156494
1714516938.6836796,2875,0.8359000086784363
1714516994.3488784,2900,0.8515999913215637
1714517050.9414585,2925,0.8884000182151794
1714517106.5783253,2950,0.777899980545044
1714517161.3058846,2975,0.7390000224113464
1714517215.8481965,3000,0.739300012588501
1714518177.9026597,3025,0.7552000284194946
1714518232.8218918,3050,0.7792999744415283
1714518286.0905302,3075,0.723800003528595
1714518339.8017375,3100,0.7613000273704529
1714518393.2896664,3125,0.6866999864578247
1714518448.4228265,3150,0.8513000011444092
1714518502.0448287,3175,0.7540000081062317
1714518555.5595887,3200,0.7142999768257141
1714518609.1253445,3225,0.7646999955177307
1714518662.6834178,3250,0.7520999908447266
1714518716.6428921,3275,0.7585999965667725
1714518769.2757123,3300,0.728600025177002
1714518821.8743837,3325,0.7609000205993652
1714518874.4676185,3350,0.704200029373169
1714518926.663072,3375,0.72079998254776
1714518978.9161437,3400,0.8188999891281128
1714519031.4939096,3425,0.7533000111579895
1714519083.79392,3450,0.8195000290870667
1714519135.7317998,3475,0.7019000053405762
1714519189.0343196,3500,0.8496999740600586
1714519240.6078696,3525,0.7121999859809875
1714519290.3556337,3550,0.6820999979972839
1714519336.5747485,3575,0.5199000239372253
1714519382.1630871,3600,0.5152000188827515
1714519427.6316571,3625,0.6146000027656555
