Wall time,Step,Value
1714737369.1170905,25,2.3039000034332275
1714737432.755032,50,2.170799970626831
1714737495.564026,75,1.8590999841690063
1714737557.1791425,100,1.8478000164031982
1714737619.4376993,125,1.8421000242233276
1714737679.3917434,150,1.9251999855041504
1714737738.426382,175,1.742799997329712
1714737797.8830657,200,1.5536999702453613
1714737857.4468606,225,1.6785999536514282
1714737916.24635,250,1.6344000101089478
1714737977.7837496,275,1.747499942779541
1714738036.5904036,300,1.5635000467300415
1714738094.3175592,325,1.6370999813079834
1714738151.5596106,350,1.5827000141143799
1714738208.209662,375,1.6197999715805054
1714738265.295058,400,1.4620000123977661
1714738321.429425,425,1.6481000185012817
1714738377.7471738,450,1.5338000059127808
1714738433.8257883,475,1.468999981880188
1714738490.2187448,500,1.5568000078201294
1714738546.4398932,525,1.4752000570297241
1714738602.437193,550,1.5640000104904175
1714738658.060537,575,1.3967000246047974
1714738714.4651058,600,1.4498000144958496
1714738770.9009054,625,1.4076999425888062
1714738838.142838,650,1.486799955368042
1714738916.061815,675,1.370300054550171
1714738993.940627,700,1.4704999923706055
1714739066.5664468,725,1.5276999473571777
1714739131.6900997,750,1.5370999574661255
1714739196.3886154,775,1.51010000705719
1714739260.968105,800,1.4284000396728516
1714739328.256163,825,1.4605000019073486
1714739394.1014352,850,1.420199990272522
1714739460.1376,875,1.3163000345230103
1714739531.5954785,900,1.4228999614715576
1714739621.2799342,925,1.482800006866455
1714739701.5370228,950,1.5082000494003296
1714739770.4644635,975,1.2910000085830688
1714739836.7476182,1000,1.3905999660491943
1714740733.754999,1025,1.379699945449829
1714740798.8729851,1050,1.4222999811172485
1714740865.6208131,1075,1.3753000497817993
1714740930.5406842,1100,1.2559000253677368
1714740992.8478022,1125,1.391800045967102
1714741056.6353436,1150,1.4469000101089478
1714741119.9933543,1175,1.3638999462127686
1714741184.4889748,1200,1.368399977684021
1714741246.9481516,1225,1.2884000539779663
1714741309.0654795,1250,1.5306999683380127
1714741371.5068974,1275,1.2425999641418457
1714741434.3652818,1300,1.2479000091552734
1714741496.110894,1325,1.341599941253662
1714741558.0261617,1350,1.2417000532150269
1714741620.1684828,1375,1.4074000120162964
1714741683.188969,1400,1.378000020980835
1714741745.4374275,1425,1.3844000101089478
1714741806.8513584,1450,1.3517999649047852
1714741868.557199,1475,1.2924000024795532
1714741933.2574801,1500,1.2999000549316406
1714741995.3606434,1525,1.2117999792099
1714742060.3638928,1550,1.3415000438690186
1714742124.0094085,1575,1.381100058555603
1714742184.9508545,1600,1.2991000413894653
1714742247.5800812,1625,1.3042000532150269
1714742309.901015,1650,1.2900999784469604
1714742373.036975,1675,1.2142000198364258
1714742431.9314091,1700,0.9014999866485596
1714742488.0881324,1725,1.086400032043457
1714742546.4853473,1750,0.9157999753952026
1714742601.4132636,1775,0.8192999958992004
1714742657.6841989,1800,0.8603000044822693
1714742712.0763874,1825,0.9685999751091003
1714742768.1177576,1850,1.0957000255584717
1714742826.6348684,1875,0.9708999991416931
1714742883.2548406,1900,0.9126999974250793
1714742942.4888527,1925,0.8762000203132629
1714743000.7965,1950,1.010599970817566
1714743060.2218165,1975,0.9190000295639038
1714743122.6679451,2000,0.9715999960899353
1714744016.5706832,2025,0.9739000201225281
1714744079.842557,2050,1.0056999921798706
1714744144.2445893,2075,0.9887999892234802
1714744203.7059302,2100,0.9320999979972839
1714744265.485532,2125,0.9729999899864197
1714744324.823456,2150,1.028499960899353
1714744386.1292815,2175,0.9538000226020813
1714744445.3271198,2200,0.9327999949455261
1714744502.267527,2225,0.8895999789237976
1714744558.102205,2250,1.0089000463485718
1714744617.472538,2275,1.051300048828125
1714744674.9303024,2300,0.9442999958992004
1714744733.0845735,2325,1.007200002670288
1714744789.3761609,2350,0.9115999937057495
1714744846.083464,2375,0.9243999719619751
1714744902.2238662,2400,0.8844000101089478
1714744958.6105764,2425,0.9251999855041504
1714745013.3038187,2450,0.9689000248908997
1714745069.6158667,2475,0.998199999332428
1714745128.9918242,2500,0.8792999982833862
1714745186.6343176,2525,0.9000999927520752
1714745241.8656738,2550,1.024899959564209
1714745299.19691,2575,0.9182000160217285
1714745373.4261763,2600,0.9904000163078308
1714745433.2412755,2625,1.0357999801635742
1714745491.8448257,2650,0.9010999798774719
1714745549.1474135,2675,0.9179999828338623
1714745606.0982413,2700,0.9269999861717224
1714745665.489428,2725,0.9138000011444092
1714745721.8959017,2750,0.998199999332428
1714745777.8729024,2775,0.9706000089645386
1714745834.2452755,2800,0.947700023651123
1714745889.2945259,2825,0.9243999719619751
1714745943.5150988,2850,0.9988999962806702
1714745996.8620968,2875,0.941100001335144
1714746051.8743699,2900,0.9848999977111816
1714746106.3163457,2925,1.031000018119812
1714746161.9151614,2950,0.9211000204086304
1714746216.0103655,2975,0.9233999848365784
1714746270.5682578,3000,0.9517999887466431
1714747191.6665828,3025,0.9596999883651733
1714747248.642757,3050,0.9352999925613403
1714747307.8686612,3075,1.0893000364303589
1714747364.5890353,3100,0.8705000281333923
1714747421.4211905,3125,0.8493000268936157
1714747481.4068356,3150,0.9663000106811523
1714747540.5964885,3175,0.9282000064849854
1714747597.6151147,3200,0.8442999720573425
1714747656.1442025,3225,0.9700000286102295
1714747713.9841647,3250,0.8924000263214111
1714747773.7175796,3275,0.9829999804496765
1714747830.9615693,3300,1.0048999786376953
1714747887.5531952,3325,0.8701000213623047
1714747940.9623623,3350,0.7548999786376953
1714747992.8665624,3375,0.6029999852180481
1714748043.027838,3400,0.6646000146865845
1714748093.9093373,3425,0.7228000164031982
1714748144.5433545,3450,0.6843000054359436
1714748193.2872114,3475,0.6836000084877014
1714748243.1151702,3500,0.628000020980835
1714748292.0605378,3525,0.6665999889373779
1714748341.7258363,3550,0.6255999803543091
1714748391.5860953,3575,0.6640999913215637
1714748440.5560362,3600,0.6200000047683716
1714748489.5534053,3625,0.6564000248908997
1714748539.4851491,3650,0.6690000295639038
1714748591.781247,3675,0.6822999715805054
1714748641.544944,3700,0.6949999928474426
1714748691.1494553,3725,0.6279000043869019
1714748740.8489559,3750,0.6861000061035156
1714748789.957989,3775,0.6068000197410583
1714748839.409718,3800,0.6097999811172485
1714748888.5895934,3825,0.7560999989509583
1714748938.3885949,3850,0.585099995136261
1714748985.4591868,3875,0.6399999856948853
1714749034.570657,3900,0.6554999947547913
1714749084.2690234,3925,0.5831999778747559
1714749132.9160998,3950,0.5748999714851379
1714749182.5898826,3975,0.6155999898910522
1714749232.0003011,4000,0.6477000117301941
1714750111.788369,4025,0.6686000227928162
1714750159.892253,4050,0.6445000171661377
1714750207.3556876,4075,0.6194999814033508
1714750255.327172,4100,0.6453999876976013
1714750303.8582814,4125,0.6105999946594238
1714750352.5454144,4150,0.6703000068664551
1714750400.5129104,4175,0.623199999332428
1714750448.1266418,4200,0.640500009059906
1714750495.4904776,4225,0.6679999828338623
1714750543.0917976,4250,0.7074999809265137
1714750590.5630934,4275,0.7038000226020813
1714750639.8545375,4300,0.5577999949455261
1714750687.2470894,4325,0.6107000112533569
1714750734.5881636,4350,0.5909000039100647
1714750782.3588681,4375,0.6972000002861023
1714750830.167333,4400,0.5659000277519226
1714750877.847276,4425,0.5787000060081482
1714750928.3532388,4450,0.6360999941825867
1714750977.883865,4475,0.6509000062942505
1714751027.503691,4500,0.6535999774932861
1714751076.8736622,4525,0.5859000086784363
1714751126.7418103,4550,0.6344000101089478
1714751176.0988023,4575,0.6182000041007996
1714751226.4091723,4600,0.6861000061035156
1714751276.3875,4625,0.6564000248908997
1714751324.968654,4650,0.6172000169754028
1714751374.9481509,4675,0.7348999977111816
1714751425.261973,4700,0.5356000065803528
1714751474.3447678,4725,0.5447999835014343
1714751525.0351388,4750,0.6640999913215637
1714751574.4528587,4775,0.5080000162124634
1714751623.866388,4800,0.5792999863624573
1714751672.5127919,4825,0.6395999789237976
1714751722.289545,4850,0.5590999722480774
1714751770.33503,4875,0.6488000154495239
1714751818.847435,4900,0.6330000162124634
1714751868.082124,4925,0.6694999933242798
1714751917.4993258,4950,0.5856000185012817
1714751968.2567787,4975,0.559499979019165
1714752016.6856918,5000,0.685699999332428
