Wall time,Step,Value
1714155800.0029726,25,4.69980001449585
1714155873.1919699,50,4.110899925231934
1714155941.2318497,75,3.238800048828125
1714156009.861493,100,2.798099994659424
1714156077.2592072,125,2.3225998878479004
1714156142.265539,150,2.381700038909912
1714156207.8369389,175,2.161900043487549
1714156272.7311997,200,2.071899890899658
1714156334.210333,225,2.044100046157837
1714156397.9319212,250,1.940999984741211
1714156461.7176237,275,1.899999976158142
1714156522.4104934,300,1.7482999563217163
1714156584.081388,325,1.6439000368118286
1714156644.4167826,350,1.506700038909912
1714156704.7297993,375,1.368499994277954
1714156763.8985977,400,1.417199969291687
1714156823.8329868,425,1.5025999546051025
1714156883.3536804,450,1.4490000009536743
1714156942.0612617,475,1.3377000093460083
1714157000.774527,500,1.3832999467849731
1714157059.2021565,525,1.3703999519348145
1714157117.1346238,550,1.3313000202178955
1714157174.6043262,575,1.354599952697754
1714157231.5065274,600,1.336400032043457
1714157289.2298818,625,1.388100028038025
1714157346.1393635,650,1.4759999513626099
1714157403.8337424,675,1.3417999744415283
1714157461.2089796,700,1.3658000230789185
1714157517.867946,725,1.3521000146865845
1714157574.000866,750,1.1972999572753906
1714157630.8314283,775,1.2698999643325806
1714157687.5491006,800,1.287500023841858
1714157744.4571838,825,1.26419997215271
1714157801.0755486,850,1.2766000032424927
1714157857.1508775,875,1.2071000337600708
1714157913.9979446,900,1.3464000225067139
1714157970.5333555,925,1.204699993133545
1714158026.3908467,950,1.247499942779541
1714158082.2249012,975,1.311400055885315
1714158137.7605186,1000,1.2314000129699707
1714158953.7295797,1025,1.3321000337600708
1714159006.0061407,1050,1.277400016784668
1714159058.7007687,1075,1.263100028038025
1714159111.439707,1100,1.3112000226974487
1714159163.604164,1125,1.2371000051498413
1714159215.869452,1150,1.285099983215332
1714159268.2647986,1175,1.1500999927520752
1714159320.544186,1200,1.3305000066757202
1714159372.4257264,1225,1.2151999473571777
1714159425.0417213,1250,1.2342000007629395
1714159470.3446395,1275,1.0880000591278076
1714159514.6100063,1300,0.9067000150680542
1714159559.5946698,1325,0.927299976348877
1714159605.1384044,1350,0.8637999892234802
1714159650.1902015,1375,0.92330002784729
1714159696.1527903,1400,0.9203000068664551
1714159741.6795454,1425,0.9121000170707703
1714159787.5343874,1450,0.9761999845504761
1714159833.2801652,1475,1.0233999490737915
1714159878.972545,1500,0.9884999990463257
1714159924.2800379,1525,0.8776999711990356
1714159969.729296,1550,1.0233999490737915
1714160015.3741825,1575,0.9786999821662903
1714160060.636628,1600,0.9028000235557556
